source_id,destination_id,source,destination,delay_ratio,breach_rate,trip_count,route_type,median_distance
IND173212AAA,IND173220AAA,Solan_MohanPrk_D (Himachal Pradesh),Parwanoo_Central_D_1 (Himachal Pradesh),3.3076923076923075,1.0,5,FTL,36.8201
IND403401AAA,IND403726AAB,Goa_Ponda_Dc (Goa),Goa_ZuariNgr_IP (Goa),3.3076923076923075,1.0,5,Carting,15.4886
IND400064AAB,IND400072AAD,Mumbai_MaladWest_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),3.3076923076923075,0.9333333333333333,15,Carting,13.2171
IND742121AAB,IND742121AAA,Nowda_ArhamDPP_D (West Bengal),Nowda_AmtlaDPP_D (West Bengal),3.3,1.0,18,Carting,8.1314
IND695012AAB,IND695012AAA,Trivandrum_Mnanthla_D (Kerala),Trivandrum_Mnanthla_H (Kerala),3.3,1.0,3,Carting,13.8356
IND231205AAA,IND231216AAA,Chopan_PreetDPP_D (Uttar Pradesh),Robertsganj_ArtoDPP_D (Uttar Pradesh),3.3,1.0,3,FTL,22.9972
IND132001AAA,IND132103AAA,Karnal (Haryana),Panipat (Haryana),3.2964285714285717,1.0,2,FTL,19.0426
IND411043AAA,IND411014AAA,Pune Balaji Nagar (Maharashtra),PNQ Vadgaon Sheri DPC (Maharashtra),3.291208791208791,1.0,4,Carting,9.34965
IND201001AAA,IND201007AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),3.2884615384615383,1.0,4,Carting,10.6157
IND785001AAA,IND798601AAA,Jorhat_RicMilRd_D (Assam),Mokokchung_Central_D_1 (Nagaland),3.2857142857142856,1.0,7,Carting,10.1906
IND201005AAA,IND201007AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),GZB_Mohan_Nagar_DPC (Uttar Pradesh),3.2857142857142856,1.0,1,Carting,10.9884
IND742121AAA,IND742102AAB,Nowda_AmtlaDPP_D (West Bengal),Berhampore_Central_I_2 (West Bengal),3.2857142857142856,1.0,10,Carting,11.7255
IND784001AAA,IND790114AAA,Tezpur_Mhbhirab_D (Assam),Bhalukpong_Khenewa_D (Arunachal Pradesh),3.2857142857142856,1.0,4,Carting,10.35705
IND781003AAA,IND781018AAB,Guwahati_Chandmari (Assam),Guwahati_Hub (Assam),3.2794117647058822,1.0,6,Carting,14.07595
IND110014AAA,IND110024AAA,Delhi_Bhogal (Delhi),Delhi_Lajpat_IP (Delhi),3.272727272727273,1.0,11,Carting,9.8829
IND573116AAA,IND573142AAA,Channaraya_patna_D (Karnataka),Ramanathapura_Central_D_2 (Karnataka),3.2635135135135136,0.5,2,FTL,26.72755
IND331022A1B,IND331001A1C,,,3.25,0.6666666666666666,3,FTL,25.7246
IND000000AFT,IND400701AAA,Mumbai_Sanpada_I (Maharashtra),Mumbai_Ghansoli_DC (Maharashtra),3.25,1.0,2,Carting,12.52195
IND533106AAA,IND533308AAB,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Mandapeta_Mainrd_D (Andhra Pradesh),3.25,0.9,10,FTL,33.76705
IND732103AAB,IND732202AAA,Malda_Central_I_3 (West Bengal),Manikchak_Enayetpr_D (West Bengal),3.25,1.0,9,Carting,9.8352
IND500039AAB,IND501301AAC,Hyd_Uppal_Dc (Telangana),Ghatkesar_Central_D_1 (Telangana),3.25,1.0,2,Carting,6.90645
IND110092AAC,IND110093AAA,Delhi_Patparganj_DPC (Delhi),Delhi_Shahdara (Delhi),3.25,1.0,1,Carting,12.8317
IND444303AAA,IND444203AAA,Khamgaon_WamanDPP_D (Maharashtra),Shegaon_SChwkDPP_D (Maharashtra),3.242424242424242,1.0,2,FTL,16.9471
IND841226AAB,IND841428AAA,Siwan_HnmntNgr_D (Bihar),Gopalganj_GopalDPP_D (Bihar),3.2279411764705883,1.0,2,FTL,15.6228
IND276129AAA,IND221010AAB,Chiraiyakot_KamalDPP_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),3.225806451612903,1.0,3,FTL,28.8322
IND121004AAC,IND121004AAB,Faridabad_MohnVRTL_D (Haryana),FBD_Balabhgarh_DPC (Haryana),3.2222222222222223,1.0,6,Carting,9.194749999999999
IND208019AAA,IND209304AAA,Kanpur_Rawatpur_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),3.2222222222222223,0.8571428571428571,7,Carting,10.4062
IND110093AAA,IND110092AAC,Delhi_Shahdara (Delhi),Delhi_Patparganj_DPC (Delhi),3.2222222222222223,1.0,1,Carting,15.547
IND131301AAA,IND131028AAB,Gohana_DvlalDPP_D (Haryana),Sonipat_Kundli_H (Haryana),3.219298245614035,1.0,6,FTL,23.71465
IND000000AAZ,IND444203AAA,Buldhana_Thsil3PL_D (Maharashtra),Shegaon_SChwkDPP_D (Maharashtra),3.2083333333333335,1.0,3,FTL,32.8635
IND712310AAE,IND712124AAA,Kolkata_North_I_4 (West Bengal),Hooghly_DC (West Bengal),3.2,1.0,41,Carting,11.7651
IND751021AAA,IND751002AAB,Bhubaneswar_Patia (Orissa),Bhubaneshwar_Hub (Orissa),3.2,1.0,1,Carting,14.1166
IND609602AAA,IND611001AAA,Karaikal_Thalthru_DC (Pondicherry),Nagapttinm_Sttyapar_D (Tamil Nadu),3.1944444444444446,1.0,10,FTL,21.4992
IND734214AAB,IND000000AFF,Mirik_WardNo3_D (West Bengal),Darjeeling_Hillcard_DC (West Bengal),3.1794871794871793,1.0,3,FTL,40.4697
IND784168AAB,IND791111AAC,Gohpur_Central_D_1 (Assam),Itanagar_WageDPP_D (Arunachal Pradesh),3.1739130434782608,1.0,3,FTL,32.6356
IND421502AAA,IND421302AAR,Mumbai_Ambernath_Dc (Maharashtra),Mumbai_East_I_21 (Maharashtra),3.1666666666666665,1.0,17,Carting,11.2653
IND635601AAB,IND635802AAB,Tiruppattur_KoilStrt_D (Tamil Nadu),Ambur_Central_D_2 (Tamil Nadu),3.1666666666666665,0.8181818181818182,33,Carting,10.508
IND396232AAA,IND396191AAC,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),Vapi_IndEstat_I (Gujarat),3.155555555555556,1.0,20,Carting,11.698799999999999
IND603203AAA,IND600044AAD,Chennai_Potheri (Tamil Nadu),Chennai_Chrompet_DPC (Tamil Nadu),3.155555555555556,1.0,14,Carting,10.912700000000001
IND333031AAA,IND331023AAA,Pilani (Rajasthan),Rajgarh_SadulDPP_D (Rajasthan),3.1461988304093564,1.0,4,FTL,19.87445
IND852201AAA,IND852131AAA,Saharsa_Gangjala_D (Bihar),Supaul_SadrHsptl_D (Bihar),3.145161290322581,1.0,2,FTL,17.3913
IND110037AAM,IND110020AAB,Delhi_Airport_H (Delhi),OK_RPC (Delhi),3.142857142857143,1.0,14,Carting,13.19155
IND742149AAA,IND742148AAA,Murshidabad_Sirjudol_D (West Bengal),Lalgola_KrsprDPP_D (West Bengal),3.142857142857143,0.9629629629629629,27,Carting,10.087
IND570020AAA,IND571430AAA,Mysore_Yadvgiri_IP (Karnataka),Malavalli_SulthnRd_D (Karnataka),3.1379310344827585,1.0,3,FTL,30.5753
IND732202AAA,IND732204AAB,Manikchak_Enayetpr_D (West Bengal),Paranpur_Nijgan_D (West Bengal),3.133928571428571,1.0,12,Carting,10.17515
IND695541AAA,IND695012AAA,Nedumangad_Arsprmbu_D (Kerala),Trivandrum_Mnanthla_H (Kerala),3.1333333333333333,1.0,1,Carting,14.8704
IND781354AAA,IND781335AAA,Rangia_HosptlRd_D (Assam),Nalbari_Bhgtpura_D (Assam),3.1333333333333333,1.0,2,FTL,19.553350000000002
IND484661AAE,IND484551AAA,Umaria_Central_DPP_3 (Madhya Pradesh),PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),3.125,1.0,2,FTL,15.2151
IND175018AAA,IND175001AAA,SundarNgr_Bhogpur_D (Himachal Pradesh),Mandi_PlaceCol_D (Himachal Pradesh),3.1176470588235294,1.0,9,FTL,22.5439
IND495004AAA,IND495671AAA,Bilaspur_Torwa_DC (Chhattisgarh),Champa_Brplicwk_D (Chhattisgarh),3.111111111111111,1.0,3,FTL,26.0982
IND695101AAB,IND695012AAA,Attingal_Central_D_2 (Kerala),Trivandrum_Mnanthla_H (Kerala),3.1052631578947367,1.0,3,Carting,19.7691
IND131028AAB,IND250611AAA,Sonipat_Kundli_H (Haryana),Baraut_SrnprHwy_D (Uttar Pradesh),3.102564102564102,1.0,4,FTL,20.42175
IND000000AFT,IND410210AAA,Mumbai_Sanpada_I (Maharashtra),Mumbai_Kharghar_D (Maharashtra),3.1,0.9,10,Carting,16.7638
IND792121AAB,IND786181AAC,Jairampur_Mdiclcly_D (Arunachal Pradesh),Margherita_CivilHPL_D (Assam),3.0982142857142856,0.9375,16,Carting,11.7348
IND825301AAA,IND825409AAA,Hazaribag_BodomBzr_DC (Jharkhand),JhumriTlya_RadhaCpx_D (Jharkhand),3.09375,1.0,24,FTL,23.79475
IND712311AAA,IND743235AAA,Kolkata_Dankuni_HB (West Bengal),Bongaon_SukntDPP_D (West Bengal),3.087301587301587,1.0,4,FTL,22.99315
IND174101AAB,IND160002AAC,Nalagarh_Central_DPP_2 (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),3.0852272727272725,0.8529411764705882,34,FTL,24.8874
IND181201AAB,IND181152AAB,Akhnoor_ThthiCwk_D (Jammu & Kashmir),Jammu_Central_I_1 (Jammu & Kashmir),3.083333333333333,1.0,18,Carting,9.9536
IND360410AAA,IND360490AAA,Dhoraji_JmnvadRd_DC (Gujarat),Upleta_AdrshSt_DC (Gujarat),3.076923076923077,1.0,1,FTL,16.9369
IND400064AAB,IND400072AAB,Mumbai_MaladWest_CP (Maharashtra),Mumbai Hub (Maharashtra),3.076923076923077,1.0,3,Carting,12.8154
IND812002AAA,IND813203AAA,Bhagalpur_Pbroad_DC (Bihar),Kahalgaon_NdiaTola_D (Bihar),3.074404761904762,1.0,24,FTL,28.61655
IND274001AAA,IND273014AAB,Deoria_CCRoad_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),3.066666666666667,1.0,3,FTL,22.3072
IND583201AAA,IND583101AAA,Hospet (Karnataka),Bellary_Dc (Karnataka),3.0588235294117645,1.0,3,FTL,24.4002
IND792130AAB,IND786001AAB,Khonsa_Central_D_1 (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam),3.0555555555555554,1.0,74,Carting,10.443549999999998
IND132001AAA,IND132103AAB,Karnal (Haryana),Panipat_PC (Haryana),3.0526315789473686,1.0,3,FTL,26.6083
IND500018AAA,IND500080AAB,Hyderabad_PndrgNgr_DC (Telangana),Hyderabad_Chikdply_I (Telangana),3.041666666666667,1.0,4,Carting,14.5286
IND400016AAB,IND400072AAD,Mumbai_MhimWest_C (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),3.0384615384615383,1.0,12,Carting,14.60895
IND700053AAA,IND743513AAA,CCU_New Alipore_DPC (West Bengal),Fatepur_NH117_D (West Bengal),3.0357142857142856,1.0,12,Carting,10.168199999999999
IND712311AAA,IND700028AAB,Kolkata_Dankuni_HB (West Bengal),CCU_DumDum_DPC (West Bengal),3.0357142857142856,1.0,44,Carting,9.4355
IND781001AAA,IND781018AAB,Guwahati_UzanBazr_DC (Assam),Guwahati_Hub (Assam),3.0142857142857142,0.875,8,Carting,14.2511
IND713148AAA,IND713128AAB,Panagarh_Central_D_1 (West Bengal),Guskhara_Itachnda_D (West Bengal),3.0069444444444446,1.0,20,FTL,20.9884
IND421302AAF,IND421302AAR,Mumbai_Kalyan (Maharashtra),Mumbai_East_I_21 (Maharashtra),3.0,1.0,5,Carting,11.5255
IND842001AAA,IND843126AAA,Muzaffrpur_Bbganj_I (Bihar),Saraiya_Wardno4_D (Bihar),3.0,1.0,9,Carting,10.3099
IND530012AAA,IND764020AAC,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Koraput_GhtimDPP_D (Orissa),3.0,0.8666666666666667,15,Carting,11.9166
IND410505AAB,IND410501AAF,Rajgurunagar_Chakan_D (Maharashtra),Talegaon_Central_DPP_4 (Maharashtra),3.0,1.0,5,Carting,9.552700000000002
IND562114AAA,IND560048AAB,Hoskote_DC (Karnataka),Bengaluru_Hoodi_IP (Karnataka),3.0,1.0,15,Carting,11.8748
IND712311AAA,IND700088AAA,Kolkata_Dankuni_HB (West Bengal),Kolkata_TrtllaRD_L (West Bengal),3.0,0.9666666666666667,60,Carting,14.204550000000001
IND302006AAA,IND302014AAB,Jaipur (Rajasthan),Jaipur_Central_I_7 (Rajasthan),3.0,1.0,17,Carting,9.8883
IND110064AAA,IND110046AAA,Delhi_Mayapuri_PC (Delhi),Delhi_Lajwanti (Delhi),3.0,1.0,1,Carting,13.586200000000002
IND452001AAC,IND425201AAA,Jalgaon_DC (Maharashtra),Bhusawal_Samarth_D (Maharashtra),3.0,0.9230769230769231,13,Carting,10.2119
IND400015AAA,IND400072AAB,Mumbai_CottonGreen_DPC (Maharashtra),Mumbai Hub (Maharashtra),3.0,1.0,44,Carting,11.220650000000001
IND413517AAA,IND431717AAA,Udgir_NlgaonRd_D (Maharashtra),Degloor_Busstand_D (Maharashtra),3.0,1.0,11,Carting,10.3582
IND221401AAA,IND221303AAA,Bhadohi_Rajpura_D (Uttar Pradesh),Gopiganj_Wardno13_D (Uttar Pradesh),3.0,1.0,1,FTL,17.544900000000002
IND712602AAA,IND722154AAA,Arambag_BalibDPP_D (West Bengal),MirzapurWB_VidyaDPP_D (West Bengal),3.0,1.0,1,FTL,27.0831
IND401104AAA,IND400072AAB,Mumbai_MiraRd_IP (Maharashtra),Mumbai Hub (Maharashtra),3.0,1.0,44,Carting,11.32315
IND224001AAA,IND224141AAB,Faizabad_TrnspNgr_D (Uttar Pradesh),Gosainganj_Pakrela_D (Uttar Pradesh),3.0,0.8947368421052632,38,Carting,9.5856
IND533106AAA,IND533003AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Kakinada_DC (Andhra Pradesh),2.988888888888889,1.0,6,FTL,33.22935
IND500039AAC,IND501359AAE,Hyderabad_Uppal_I (Telangana),Hyderabad_Shamshbd_H (Telangana),2.9886363636363633,0.9,20,Carting,13.43855
IND000000AET,IND000000AAS,Barpeta_ShivBari_D (Assam),Bongaigaon_Chpaguri_D (Assam),2.9761904761904763,1.0,24,FTL,28.5306
IND784110AAA,IND784001AAA,Dhekiajuli_Wardno5_D (Assam),Tezpur_Mhbhirab_D (Assam),2.975,1.0,4,FTL,17.852800000000002
IND521225AAB,IND521165AAA,Vijayawada_Rynapadu_H (Andhra Pradesh),Vuyyuru_BhogdDPP_D (Andhra Pradesh),2.9714673913043477,1.0,2,FTL,42.7986
IND600056AAA,IND602105AAB,Chennai_Poonamallee (Tamil Nadu),Chennai_Sriperumbudur_Dc (Tamil Nadu),2.9625,1.0,8,Carting,8.1799
IND804452AAA,IND804420AAA,Masaurhi_Blockrd_D (Bihar),Jehanabad_Madarpur_D (Bihar),2.962121212121212,1.0,6,FTL,16.881999999999998
IND583119AAA,IND583101AAA,Sandur_WrdN1DPP_D (Karnataka),Bellary_Dc (Karnataka),2.959230769230769,1.0,14,FTL,27.033649999999998
IND131028AAB,IND250609AAA,Sonipat_Kundli_H (Haryana),Baghpat_Barout_D (Uttar Pradesh),2.9545454545454546,1.0,1,FTL,24.9115
IND798601AAA,IND785001AAA,Mokokchung_Central_D_1 (Nagaland),Jorhat_RicMilRd_D (Assam),2.9545454545454546,1.0,28,Carting,15.6454
IND632006AAA,IND632402AAA,Vellore_GndhiNgr_IP (Tamil Nadu),Ranipet_MBTRd_DC (Tamil Nadu),2.9523809523809526,1.0,8,FTL,23.6773
IND712124AAA,IND712103AAA,Hooghly_DC (West Bengal),Hoogly_Bandel_D (West Bengal),2.95,1.0,36,Carting,9.72185
IND110039AAA,IND110085AAB,Delhi_Barwala (Delhi),Delhi_Rohini_DPC (Delhi),2.9423076923076925,0.8333333333333334,6,Carting,7.42865
IND400072AAB,IND400015AAA,Mumbai Hub (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),2.9411764705882355,1.0,69,Carting,10.7406
IND842001AAA,IND843105AAB,Muzaffrpur_Bbganj_I (Bihar),Dholi_WardNo4_D (Bihar),2.9375,1.0,14,FTL,23.50385
IND786181AAC,IND792121AAB,Margherita_CivilHPL_D (Assam),Jairampur_Mdiclcly_D (Arunachal Pradesh),2.9375,1.0,28,Carting,10.42425
IND600044AAD,IND600048AAA,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Vandalur_Dc (Tamil Nadu),2.9375,0.8571428571428571,14,Carting,10.50985
IND721133AAA,IND721434AAB,Keshiary_MdnprDPP_D (West Bengal),Manglamaro_Bypassrd_D (West Bengal),2.935483870967742,1.0,4,FTL,28.6685
IND500055AAA,IND500010AAA,Hyd_Trimulgherry_Dc (Telangana),Hyderabad_Alwal_I (Telangana),2.933333333333333,1.0,1,Carting,12.4969
IND201007AAB,IND201301AAF,Ghaziabad_MohanNgr_C (Uttar Pradesh),Noida_Sec 02_DPC (Uttar Pradesh),2.933333333333333,1.0,5,Carting,13.0087
IND431515AAA,IND431517AAB,Parli_JirgeNgr_D (Maharashtra),Ambajogai_BnsllNgr_D (Maharashtra),2.933333333333333,1.0,13,FTL,21.5479
IND221706AAA,IND273014AAB,Ratanpura_MubarDPP_D (Uttar Pradesh),Gorakhpur_Matriprm_IP (Uttar Pradesh),2.933333333333333,1.0,41,FTL,26.8661
IND210427AAA,IND209304AAA,Mahoba_Mlkpura_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),2.933333333333333,0.9767441860465116,43,FTL,23.6236
IND411014AAA,IND411043AAA,PNQ Vadgaon Sheri DPC (Maharashtra),Pune Balaji Nagar (Maharashtra),2.9230769230769234,0.6666666666666666,6,Carting,8.5144
IND788713AAA,IND788806AAA,Karimganj_Alngjuri_D (Assam),Badarpur_Konapara_D (Assam),2.9230769230769234,1.0,10,FTL,19.651049999999998
IND852113AAA,IND852139AAB,Madhepura_Krishnpr_D (Bihar),Triveninganj_Central_D_1 (Bihar),2.9208333333333334,1.0,14,FTL,34.91355
IND222001AAA,IND222136AAA,Jaunpur_Katghara_D (Uttar Pradesh),Jalalpur_Mhimapur_D (Uttar Pradesh),2.9166666666666665,1.0,1,FTL,17.665200000000002
IND401104AAA,IND401209AAA,Mumbai_MiraRd_IP (Maharashtra),Mumbai_Virar_DC (Maharashtra),2.9134615384615383,1.0,2,Carting,12.67425
IND485001AAC,IND485771AAA,Satna_Central_I_2 (Madhya Pradesh),Maihar_MngalDPP_D (Madhya Pradesh),2.909090909090909,1.0,5,FTL,28.77
IND274304AAB,IND274304AAA,Padrauna_BawliDPPP_D (Uttar Pradesh),Kushinagar_KasyaDPP_D (Uttar Pradesh),2.909090909090909,1.0,1,FTL,15.9321
IND575004AAB,IND576101AAA,Mangalore_Kuntikna_H (Karnataka),Udupi (Karnataka),2.9,1.0,3,FTL,22.2328
IND786184AAA,IND786125AAA,Chabua_CollgeRD_D (Assam),Tinusukia_Chrwpaty_D (Assam),2.888888888888889,1.0,8,Carting,9.963049999999999
IND272207AAB,IND272153AAC,Naugarh_Central_D_1 (Uttar Pradesh),Bansi_GangDPP_D (Uttar Pradesh),2.888888888888889,1.0,7,Carting,10.9692
IND421401AAC,IND421601AAB,Murbad_SnkunDPP_D (Maharashtra),Asangaon_Shahapur_D (Maharashtra),2.8823529411764706,0.9333333333333333,15,Carting,10.4794
IND742202AAA,IND712311AAA,Dhulian_RatanDPP_D (West Bengal),Kolkata_Dankuni_HB (West Bengal),2.875,1.0,19,FTL,25.5122
IND756019AAA,IND757001AAA,Balasore_Ganeshwr_D (Orissa),Baripada_KalikDPP_D (Orissa),2.875,1.0,3,FTL,23.1935
IND204215AAA,IND207001AAA,SikandraRao_JydevNGR_D (Uttar Pradesh),Etah_CivlLine_D (Uttar Pradesh),2.875,1.0,24,Carting,9.376100000000001
IND486661AAA,IND211002AAB,Sidhi_Padra_D (Madhya Pradesh),Allahabad_Central_H_1 (Uttar Pradesh),2.8666666666666667,1.0,21,FTL,32.235099999999996
IND533106AAA,IND533242AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh),2.8666666666666667,0.8888888888888888,9,FTL,27.9467
IND802101AAA,IND802158AAB,Buxar_Sarswati_D (Bihar),Jagdishpur_Wardno13_D (Bihar),2.8620689655172415,1.0,3,FTL,34.4681
IND643212AAA,IND641062AAD,Gudalur_kalmpuza_D (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),2.857142857142857,0.95,20,Carting,11.604849999999999
IND712311AAA,IND700053AAA,Kolkata_Dankuni_HB (West Bengal),CCU_New Alipore_DPC (West Bengal),2.8562091503267975,0.9210526315789473,38,Carting,13.5472
IND742101AAC,IND731237AAB,Baharampur_Chuanpur_I (West Bengal),Morgram_Kntgorya_D (West Bengal),2.854166666666667,1.0,28,Carting,10.181650000000001
IND142026AAA,IND000000ACA,Jagraon_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab),2.854166666666667,1.0,2,FTL,26.775750000000002
IND700065AAA,IND712311AAA,CCU_Beliaghata_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),2.853535353535354,1.0,44,Carting,12.6809
IND507002AAA,IND507167AAA,Khammam_NSTRoad_I (Telangana),Tallada_PtrlBunk_D (Telangana),2.8531746031746033,1.0,8,FTL,16.665
IND122001AAA,IND122001AAD,GGN_DPC (Haryana),Gurgaon_Kadipur (Haryana),2.846153846153846,0.75,4,Carting,11.7707
IND792120AAB,IND786181AAC,Changlang_Central_D_1 (Arunachal Pradesh),Margherita_CivilHPL_D (Assam),2.8421052631578947,1.0,4,Carting,21.9225
IND492001AAB,IND492007AAA,Raipur_Katora_IP (Chhattisgarh),Raipur_Central_D_5 (Chhattisgarh),2.840909090909091,1.0,6,Carting,11.13735
IND400011AAA,IND400072AAD,LowerParel_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),2.8333333333333335,0.9855072463768116,69,Carting,10.803
IND110037AAM,IND201301AAD,Delhi_Airport_H (Delhi),NOI_RPC (Delhi),2.8333333333333335,1.0,9,Carting,11.9816
IND742102AAB,IND731237AAB,Berhampore_Central_I_2 (West Bengal),Morgram_Kntgorya_D (West Bengal),2.8194444444444446,1.0,20,Carting,10.21235
IND852131AAA,IND852201AAA,Supaul_SadrHsptl_D (Bihar),Saharsa_Gangjala_D (Bihar),2.8181818181818183,1.0,10,FTL,32.35925
IND507159AAA,IND507002AAA,Kusumnchi_SKRoad_D (Telangana),Khammam_NSTRoad_I (Telangana),2.8155555555555556,0.9,10,FTL,24.5024
IND577126AAA,IND577201AAA,Koppa_Sangetha_D (Karnataka),Shimoga_DC (Karnataka),2.807017543859649,0.6666666666666666,3,FTL,10.2931
IND401209AAB,IND401104AAA,Mumbai_Vasai_CP (Maharashtra),Mumbai_MiraRd_IP (Maharashtra),2.8055555555555554,1.0,22,Carting,9.69415
IND380006AAB,IND382430AAB,Ahmedabad_Mithakal_D (Gujarat),Ahmedabad_East_H_1 (Gujarat),2.803571428571429,1.0,30,Carting,9.02065
IND713128AAB,IND731204AAB,Guskhara_Itachnda_D (West Bengal),Bolpur_WebelDPP_D (West Bengal),2.8,1.0,11,FTL,24.8792
IND000000AFT,IND410206AAB,Mumbai_Sanpada_I (Maharashtra),Mumbai_Panvel_D (Maharashtra),2.8,1.0,2,Carting,10.288499999999999
IND226004AAA,IND226024AAA,Lucknow_Hub (Uttar Pradesh),Lucknow_Aliganj (Uttar Pradesh),2.791666666666667,1.0,2,Carting,9.5385
IND845305AAA,IND842001AAA,Raxaul_KairiyaT_D (Bihar),Muzaffrpur_Bbganj_I (Bihar),2.789473684210526,0.9382716049382716,81,FTL,26.128
IND505326AAA,IND505425AAA,Koratla_BhemuDPP_D (Telangana),DhrmpuriTS_HanumDPP_D (Telangana),2.78921568627451,1.0,2,FTL,24.6496
IND852111AAA,IND854326AAB,Simrahi_Bazar_D (Bihar),Purnia_Central_H_2 (Bihar),2.7881773399014778,0.9629629629629629,54,FTL,33.745400000000004
IND134102AAA,IND174103AAA,Kalka_Pinjore_DC (Haryana),Baddi_ByePass_D (Himachal Pradesh),2.7857142857142856,1.0,11,FTL,20.0001
IND742303AAB,IND741165AAB,Domkal_Central_D_2 (West Bengal),Nazirpur_Central_D_1 (West Bengal),2.7857142857142856,1.0,48,Carting,12.107600000000001
IND788151AAA,IND788713AAA,Hailakandi_kalibari_D (Assam),Karimganj_Alngjuri_D (Assam),2.780701754385965,1.0,24,FTL,23.56755
IND271001AAA,IND271201AAA,Gonda_KotwaliN_D (Uttar Pradesh),Balrampur_PBRDDPP_D (Uttar Pradesh),2.7777777777777777,1.0,25,Carting,9.3808
IND389151AAA,IND457661AAA,Dahod_DC (Gujarat),Jhabua_Ward11_D (Madhya Pradesh),2.7763975155279503,1.0,16,FTL,21.621
IND574211AAA,IND574216AAA,Bantwal_Trmltmpl_D (Karnataka),Dhrmsthala_Beltngdi_D (Karnataka),2.775,1.0,2,FTL,20.44565
IND500008AAC,IND501359AAE,Hyderabad_Tolichwk_I (Telangana),Hyderabad_Shamshbd_H (Telangana),2.769230769230769,1.0,16,Carting,12.48215
IND443301AAA,IND443201AAA,Mehkar_SagarDPP_D (Maharashtra),Chikhli_KKndrDPP_D (Maharashtra),2.7672064777327936,1.0,4,FTL,22.5276
IND500008AAF,IND500039AAC,Hyderabad_South_D_4 (Telangana),Hyderabad_Uppal_I (Telangana),2.7666666666666666,1.0,26,Carting,9.2186
IND854105AAB,IND853204AAA,Katihar_Central_D_2 (Bihar),Naugchia_Vijayght_D (Bihar),2.764705882352941,1.0,15,FTL,25.0952
IND226004AAA,IND226016AAA,Lucknow_Hub (Uttar Pradesh),Lucknow_Indira Nagar (Uttar Pradesh),2.76140350877193,0.875,8,Carting,17.30125
IND712311AAA,IND742102AAB,Kolkata_Dankuni_HB (West Bengal),Berhampore_Central_I_2 (West Bengal),2.7595238095238095,1.0,24,FTL,27.3323
IND575004AAB,IND574117AAA,Mangalore_Kuntikna_H (Karnataka),Uchila_Busstand_D (Karnataka),2.7592592592592595,1.0,10,FTL,16.45165
IND560067AAC,IND562114AAA,Bengaluru_Kadugodi_D (Karnataka),Hoskote_DC (Karnataka),2.75,1.0,19,Carting,11.6633
IND842003AAB,IND483225AAA,Jabalpur_Adhartal_IP (Madhya Pradesh),Sihora_KtnRdDPP_D (Madhya Pradesh),2.75,1.0,4,FTL,17.45485
IND533201AAA,IND533262AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),Draksharamam_Anaipeta_D (Andhra Pradesh),2.75,1.0,12,FTL,23.390349999999998
IND395023AAD,IND395009AAA,Surat_Central_I_4 (Gujarat),Surat_Central_D_12 (Gujarat),2.75,1.0,8,Carting,8.5609
IND262405AAA,IND263153AAB,Sitarganj_SidculRd_D (Uttarakhand),Rudrapur_UdhamNgr_H (Uttarakhand),2.75,1.0,3,FTL,23.7558
IND431001AAB,IND431136AAC,Aurangabad_Pratpngr_D (Maharashtra),Aurangabad_Central_H_1 (Maharashtra),2.742424242424242,1.0,20,Carting,11.931999999999999
IND271210AAA,IND271001AAA,Tulsipur_Central_DPP_1 (Uttar Pradesh),Gonda_KotwaliN_D (Uttar Pradesh),2.7386363636363633,0.9629629629629629,54,Carting,10.25345
IND301019AAA,IND301705AAA,Bhiwadi DC (Rajasthan),Neemrana_Rcocmplx_D (Rajasthan),2.7381404174573056,0.8888888888888888,18,FTL,22.6732
IND608001AAA,IND609110AAA,Chidambaram_ARBNorth_DC (Tamil Nadu),Sirkazhi_Pngktgudi_D (Tamil Nadu),2.7333333333333334,1.0,7,FTL,21.1767
